id,common name,longitude,latitude,date,hour,NDVI_mean,distance_to_water_km_comprehensive,animal_group,log_dist_to_water,near_water,hour_sin,hour_cos,day,month,season,season_encoded,animal_label,datetime,date_only,temperature_C
43694,African Savanna Elephant,25.9816882589,-33.7868023474,2025-01-08,9,0.461595652173913,13.828060848023773,Elephant,2.6965213888694763,0,0.7071067811865476,-0.7071067811865475,8,1,wet,1,1,2025-01-08 09:00:00,2025-01-08,22.2
43694,African Savanna Elephant,31.7576019941,-24.3470851739,2024-12-15,10,0.3605,1.1968952538365696,Elephant,0.7870451153594616,0,0.49999999999999994,-0.8660254037844387,15,12,wet,1,1,2024-12-15 10:00:00,2024-12-15,30.8
43694,African Savanna Elephant,31.7023695178,-24.3015596353,2024-12-15,14,0.3840391304347826,1.1569484157668075,Elephant,0.7686944523166087,0,-0.4999999999999997,-0.8660254037844388,15,12,wet,1,1,2024-12-15 14:00:00,2024-12-15,34.2
43694,African Savanna Elephant,31.758070203,-24.7528841687,2024-12-16,8,0.4779391304347826,1.3926407612719025,Elephant,0.8723976770017177,0,0.8660254037844387,-0.4999999999999998,16,12,wet,1,1,2024-12-16 08:00:00,2024-12-16,35.6
43694,African Savanna Elephant,32.4984845839,-26.9172580547,2024-12-20,18,0.6835695652173913,3.924804904980882,Elephant,1.5942846606375773,0,-1.0,-1.8369701987210297e-16,20,12,wet,1,1,2024-12-20 18:00:00,2024-12-20,23.8
43694,African Savanna Elephant,32.1062629444,-28.177220521,2025-01-06,14,0.6676260869565217,3.786269496765071,Elephant,1.5657512972959928,0,-0.4999999999999997,-0.8660254037844388,6,1,wet,1,1,2025-01-06 14:00:00,2025-01-06,23.5
43694,African Savanna Elephant,32.1174246166,-28.1274795469,2025-01-06,15,0.7193739130434783,0.963450920534827,Elephant,0.6747035988156186,0,-0.7071067811865471,-0.7071067811865479,6,1,wet,1,1,2025-01-06 15:00:00,2025-01-06,24.5
43694,African Savanna Elephant,31.6318787068,-24.4069297107,2024-07-24,20,0.3898913043478261,0.1700108251680127,Elephant,0.15701300104721538,1,-0.8660254037844386,0.5000000000000001,24,7,dry,0,1,2024-07-24 20:00:00,2024-07-24,19.9
43694,African Savanna Elephant,31.7229038478,-25.3432850713,2024-07-25,20,0.4586130434782609,0.7010877704694289,Elephant,0.531267911417874,0,-0.8660254037844386,0.5000000000000001,25,7,dry,0,1,2024-07-25 20:00:00,2024-07-25,16.0
43694,African Savanna Elephant,31.8806640928,-28.1685911563,2025-01-03,13,0.6064869565217391,4.303657069173322,Elephant,1.6683965956600932,0,-0.2588190451025208,-0.9659258262890683,3,1,wet,1,1,2025-01-03 13:00:00,2025-01-03,33.5
43694,African Savanna Elephant,31.8639968339,-28.3275095422,2025-01-01,13,0.5918,0.4306645336923163,Elephant,0.3581390452038323,1,-0.2588190451025208,-0.9659258262890683,1,1,wet,1,1,2025-01-01 13:00:00,2025-01-01,27.2
43694,African Savanna Elephant,31.8635499104,-28.2257038473,2024-12-31,15,0.5734608695652175,1.3141662255321551,Elephant,0.8390494609072061,0,-0.7071067811865471,-0.7071067811865479,31,12,wet,1,1,2024-12-31 15:00:00,2024-12-31,25.1
43694,African Savanna Elephant,26.7582266714,-33.7495505988,2025-01-03,12,0.461595652173913,9.948088233403672,Elephant,2.3931648504630623,0,1.2246467991473532e-16,-1.0,3,1,wet,1,1,2025-01-03 12:00:00,2025-01-03,24.1
43694,African Savanna Elephant,31.7814461515,-28.2424358818,2025-01-01,14,0.5523652173913043,0.7136325746907352,Elephant,0.5386154300374004,0,-0.4999999999999997,-0.8660254037844388,1,1,wet,1,1,2025-01-01 14:00:00,2025-01-01,
43694,African Savanna Elephant,31.4895645581,-25.0959109202,2024-12-17,13,0.4487652173913043,0.3454714191387263,Elephant,0.296744449144814,1,-0.2588190451025208,-0.9659258262890683,17,12,wet,1,1,2024-12-17 13:00:00,2024-12-17,
43694,African Savanna Elephant,31.9248064023,-25.3154666058,2024-12-17,8,0.4323086956521739,1.405176653335507,Elephant,0.8776233533905758,0,0.8660254037844387,-0.4999999999999998,17,12,wet,1,1,2024-12-17 08:00:00,2024-12-17,
43694,African Savanna Elephant,31.7480540906,-25.556267949,2021-04-08,6,0.4995652173913043,1.2129676485700116,Elephant,0.794334442150494,0,1.0,6.123233995736766e-17,8,4,dry,0,1,2021-04-08 06:00:00,2021-04-08,
43694,African Savanna Elephant,31.8784593564,-24.439365505,2025-01-03,10,0.3590695652173913,0.3227205525537666,Elephant,0.2796906402626808,1,0.49999999999999994,-0.8660254037844387,3,1,wet,1,1,2025-01-03 10:00:00,2025-01-03,
